timestamp,label,metric,value
2026-03-21 01:16:04,mldsa44-mixed-run3,peer2_block_count,85541
2026-03-21 01:16:04,mldsa44-mixed-run3,peer1_avg_block_proc_s,0.0010621429685302762
2026-03-21 01:16:04,mldsa44-mixed-run3,peer2_avg_block_proc_s,0.0010477936865525917
2026-03-21 01:16:04,mldsa44-mixed-run3,peer1_blocks_per_sec,9.665302011441266
2026-03-21 01:16:04,mldsa44-mixed-run3,peer2_blocks_per_sec,9.702085368992323
2026-03-21 01:51:15,fndsa512-write-run1,peer1_block_height,33008
2026-03-21 01:51:15,fndsa512-write-run1,peer2_block_height,33008
2026-03-21 01:51:15,fndsa512-write-run1,peer1_block_count,33008
2026-03-21 01:51:15,fndsa512-write-run1,peer2_block_count,33008
2026-03-21 01:51:15,fndsa512-write-run1,peer1_avg_block_proc_s,0.0010161070414331306
2026-03-21 01:51:15,fndsa512-write-run1,peer2_avg_block_proc_s,0.0010173983152803093
2026-03-21 01:51:15,fndsa512-write-run1,peer1_blocks_per_sec,18.354878385317285
2026-03-21 01:51:15,fndsa512-write-run1,peer2_blocks_per_sec,18.383328295422565
2026-03-21 20:32:31,fndsa512-write-run2,peer1_block_height,32581
2026-03-21 20:32:31,fndsa512-write-run2,peer2_block_height,32581
2026-03-21 20:32:31,fndsa512-write-run2,peer1_block_count,32581
2026-03-21 20:32:31,fndsa512-write-run2,peer2_block_count,32581
2026-03-21 20:32:31,fndsa512-write-run2,peer1_avg_block_proc_s,0.0010267414511842129
2026-03-21 20:32:31,fndsa512-write-run2,peer2_avg_block_proc_s,0.0010251182977860506
2026-03-21 20:32:31,fndsa512-write-run2,peer1_blocks_per_sec,18.106796996771475
2026-03-21 20:32:31,fndsa512-write-run2,peer2_blocks_per_sec,18.134888542922297
2026-03-21 21:13:38,fndsa512-write-run3,peer1_block_height,32561
2026-03-21 21:13:38,fndsa512-write-run3,peer2_block_height,32561
2026-03-21 21:13:38,fndsa512-write-run3,peer1_block_count,32561
2026-03-21 21:13:38,fndsa512-write-run3,peer2_block_count,32561
2026-03-21 21:13:38,fndsa512-write-run3,peer1_avg_block_proc_s,0.0010272660384473143
2026-03-21 21:13:38,fndsa512-write-run3,peer2_avg_block_proc_s,0.0010247373019841514
2026-03-21 21:13:38,fndsa512-write-run3,peer1_blocks_per_sec,18.114980936922347
2026-03-21 21:13:38,fndsa512-write-run3,peer2_blocks_per_sec,18.092639025389783
2026-03-21 23:24:11,fndsa512-mixed-run1,peer1_block_height,60952
2026-03-21 23:24:11,fndsa512-mixed-run1,peer2_block_height,60952
2026-03-21 23:24:11,fndsa512-mixed-run1,peer1_block_count,60952
2026-03-21 23:24:11,fndsa512-mixed-run1,peer2_block_count,60952
2026-03-21 23:24:11,fndsa512-mixed-run1,peer1_avg_block_proc_s,0.0010676204181357578
2026-03-21 23:24:11,fndsa512-mixed-run1,peer2_avg_block_proc_s,0.0010570203860283357
2026-03-21 23:24:11,fndsa512-mixed-run1,peer1_blocks_per_sec,9.670308120596397
2026-03-21 23:24:11,fndsa512-mixed-run1,peer2_blocks_per_sec,9.705416838210182
2026-03-22 00:37:12,fndsa512-mixed-run2,peer1_block_height,89363
2026-03-22 00:37:12,fndsa512-mixed-run2,peer2_block_height,89363
2026-03-22 00:37:12,fndsa512-mixed-run2,peer1_block_count,89363
2026-03-22 00:37:12,fndsa512-mixed-run2,peer2_block_count,89363
2026-03-22 00:37:12,fndsa512-mixed-run2,peer1_avg_block_proc_s,0.0010725684743060594
2026-03-22 00:37:12,fndsa512-mixed-run2,peer2_avg_block_proc_s,0.0010393758908509227
2026-03-22 00:37:12,fndsa512-mixed-run2,peer1_blocks_per_sec,9.713529973448793
2026-03-22 00:37:12,fndsa512-mixed-run2,peer2_blocks_per_sec,9.74863246725247
2026-03-22 01:50:16,fndsa512-mixed-run3,peer1_block_height,117879
2026-03-22 01:50:16,fndsa512-mixed-run3,peer2_block_height,117879
2026-03-22 01:50:16,fndsa512-mixed-run3,peer1_block_count,117879
2026-03-22 01:50:16,fndsa512-mixed-run3,peer2_block_count,117879
